# created 10/08/25
# Serial hybrid powertrain mapping using power_transmission_computation
# generated by PowertrainMapper with component_matices using PowertrainMapper
# NOTE: this powertrain is for example/testing purposes only

Mach_Number, Altitude (ft), Supplied_Power_Ratio (-), Shaft_Power_Ratio (-),   Throttle, Gross_Thrust (lbf), Ram_Drag (lbf), Fuel_Flow (lb/h), NOx_Rate (lb/h), Electric_Power (kW)
      0.3,         0.0,                0.250000,           1.000000,     22.0,           687.8,         180.0,         223.2,      3.3476,         134.444
      0.3,         0.0,                0.250000,           1.000000,     24.0,           750.4,         180.0,         243.5,      3.6519,         146.667
      0.3,         0.0,                0.250000,           1.000000,     26.0,           812.9,         180.0,         263.7,      3.9562,         158.889
      0.3,         0.0,                0.250000,           1.000000,     30.0,           938.0,         180.0,         304.3,      4.5649,         183.333
      0.3,         0.0,                0.250000,           1.000000,     34.0,          1063.0,         180.0,         344.9,      5.1735,         207.778
      0.3,         0.0,                0.250000,           1.000000,     38.0,          1188.1,         180.0,         385.5,      5.7822,         232.222
      0.3,         0.0,                0.250000,           1.000000,     42.0,          1313.2,         180.0,         426.1,      6.3908,         256.667
      0.3,         0.0,                0.250000,           1.000000,     46.0,          1438.2,         180.0,         466.6,      6.9995,         281.111
      0.3,         0.0,                0.250000,           1.000000,     48.0,          1500.8,         180.0,         486.9,      7.3038,         293.333
      0.3,         0.0,                0.250000,           1.000000,     50.0,          1563.3,         180.0,         507.2,      7.6081,         305.556
      0.3,         0.0,                0.500000,           1.000000,     21.0,          1068.6,         180.0,         213.0,      3.1954,         385.000
      0.3,         0.0,                0.500000,           1.000000,     22.0,          1119.5,         180.0,         223.2,      3.3476,         403.333
      0.3,         0.0,                0.500000,           1.000000,     24.0,          1221.3,         180.0,         243.5,      3.6519,         440.000
      0.3,         0.0,                0.500000,           1.000000,     26.0,          1323.1,         180.0,         263.7,      3.9562,         476.667
      0.3,         0.0,                0.500000,           1.000000,     30.0,          1526.6,         180.0,         304.3,      4.5649,         550.000
      0.3,         0.0,                0.500000,           1.000000,     34.0,          1730.1,         180.0,         344.9,      5.1735,         623.333
      0.3,         0.0,                0.500000,           1.000000,     38.0,          1933.7,         180.0,         385.5,      5.7822,         696.667
      0.3,         0.0,                0.500000,           1.000000,     42.0,          2137.2,         180.0,         426.1,      6.3908,         770.000
      0.3,         0.0,                0.500000,           1.000000,     46.0,          2340.8,         180.0,         466.6,      6.9995,         843.333
      0.3,         0.0,                0.500000,           1.000000,     48.0,          2442.6,         180.0,         486.9,      7.3038,         880.000
      0.3,         0.0,                0.500000,           1.000000,     50.0,          2544.3,         180.0,         507.2,      7.6081,         916.667
      0.3,         0.0,                0.750000,           1.000000,     21.0,          2304.7,         180.0,         213.0,      3.1954,        1155.000
      0.3,         0.0,                0.750000,           1.000000,     22.0,          2414.5,         180.0,         223.2,      3.3476,        1210.000
      0.3,         0.0,                0.750000,           1.000000,     24.0,          2634.0,         180.0,         243.5,      3.6519,        1320.000
      0.3,         0.0,                0.750000,           1.000000,     26.0,          2853.5,         180.0,         263.7,      3.9562,        1430.000
      0.3,         0.0,                0.750000,           1.000000,     30.0,          3292.5,         180.0,         304.3,      4.5649,        1650.000
      0.3,         0.0,                0.750000,           1.000000,     34.0,          3731.5,         180.0,         344.9,      5.1735,        1870.000
      0.3,         0.0,                0.750000,           1.000000,     38.0,          4170.5,         180.0,         385.5,      5.7822,        2090.000
      0.3,         0.0,                0.750000,           1.000000,     42.0,          4609.5,         180.0,         426.1,      6.3908,        2310.000
      0.3,         0.0,                0.750000,           1.000000,     46.0,          5048.5,         180.0,         466.6,      6.9995,        2530.000
      0.3,         0.0,                0.750000,           1.000000,     48.0,          5268.0,         180.0,         486.9,      7.3038,        2640.000
      0.3,         0.0,                0.750000,           1.000000,     50.0,          5487.5,         180.0,         507.2,      7.6081,        2750.000
      0.3,         0.0,                1.000000,           1.000000,     21.0,           618.1,         180.0,           0.0,      0.0000,         385.000
      0.3,         0.0,                1.000000,           1.000000,     22.0,           647.5,         180.0,           0.0,      0.0000,         403.333
      0.3,         0.0,                1.000000,           1.000000,     24.0,           706.4,         180.0,           0.0,      0.0000,         440.000
      0.3,         0.0,                1.000000,           1.000000,     26.0,           765.2,         180.0,           0.0,      0.0000,         476.667
      0.3,         0.0,                1.000000,           1.000000,     30.0,           882.9,         180.0,           0.0,      0.0000,         550.000
      0.3,         0.0,                1.000000,           1.000000,     34.0,          1000.7,         180.0,           0.0,      0.0000,         623.333
      0.3,         0.0,                1.000000,           1.000000,     38.0,          1118.4,         180.0,           0.0,      0.0000,         696.667
      0.3,         0.0,                1.000000,           1.000000,     42.0,          1236.1,         180.0,           0.0,      0.0000,         770.000
      0.3,         0.0,                1.000000,           1.000000,     46.0,          1353.8,         180.0,           0.0,      0.0000,         843.333
      0.3,         0.0,                1.000000,           1.000000,     48.0,          1412.7,         180.0,           0.0,      0.0000,         880.000
      0.3,         0.0,                1.000000,           1.000000,     50.0,          1471.6,         180.0,           0.0,      0.0000,         916.667
      0.3,      2000.0,                0.000000,           1.000000,     21.0,           453.7,         176.4,         213.0,      3.1954,          -0.000
      0.3,      2000.0,                0.000000,           1.000000,     22.0,           475.3,         176.4,         223.2,      3.3476,          -0.000
      0.3,      2000.0,                0.000000,           1.000000,     24.0,           518.5,         176.4,         243.5,      3.6519,          -0.000
      0.3,      2000.0,                0.000000,           1.000000,     26.0,           561.7,         176.4,         263.7,      3.9562,          -0.000
      0.3,      2000.0,                0.000000,           1.000000,     30.0,           648.1,         176.4,         304.3,      4.5649,          -0.000
      0.3,      2000.0,                0.000000,           1.000000,     34.0,           734.6,         176.4,         344.9,      5.1735,          -0.000
      0.3,      2000.0,                0.000000,           1.000000,     38.0,           821.0,         176.4,         385.5,      5.7822,          -0.000
      0.3,      2000.0,                0.000000,           1.000000,     42.0,           907.4,         176.4,         426.1,      6.3908,          -0.000
      0.3,      2000.0,                0.000000,           1.000000,     46.0,           993.8,         176.4,         466.6,      6.9995,          -0.000
      0.3,      2000.0,                0.000000,           1.000000,     48.0,          1037.0,         176.4,         486.9,      7.3038,          -0.000
      0.3,      2000.0,                0.000000,           1.000000,     50.0,          1080.2,         176.4,         507.2,      7.6081,          -0.000
      0.3,      2000.0,                0.250000,           1.000000,     21.0,           661.1,         176.4,         213.0,      3.1954,         128.333
      0.3,      2000.0,                0.250000,           1.000000,     22.0,           692.6,         176.4,         223.2,      3.3476,         134.444
      0.3,      2000.0,                0.250000,           1.000000,     24.0,           755.6,         176.4,         243.5,      3.6519,         146.667
      0.3,      2000.0,                0.250000,           1.000000,     26.0,           818.6,         176.4,         263.7,      3.9562,         158.889
      0.3,      2000.0,                0.250000,           1.000000,     30.0,           944.5,         176.4,         304.3,      4.5649,         183.333
      0.3,      2000.0,                0.250000,           1.000000,     34.0,          1070.4,         176.4,         344.9,      5.1735,         207.778
      0.3,      2000.0,                0.250000,           1.000000,     38.0,          1196.4,         176.4,         385.5,      5.7822,         232.222
      0.3,      2000.0,                0.250000,           1.000000,     42.0,          1322.3,         176.4,         426.1,      6.3908,         256.667
      0.3,      2000.0,                0.250000,           1.000000,     46.0,          1448.2,         176.4,         466.6,      6.9995,         281.111
      0.3,      2000.0,                0.250000,           1.000000,     48.0,          1511.2,         176.4,         486.9,      7.3038,         293.333
      0.3,      2000.0,                0.250000,           1.000000,     50.0,          1574.2,         176.4,         507.2,      7.6081,         305.556
      0.3,      2000.0,                0.500000,           1.000000,     21.0,          1076.0,         176.4,         213.0,      3.1954,         385.000
      0.3,      2000.0,                0.500000,           1.000000,     22.0,          1127.3,         176.4,         223.2,      3.3476,         403.333
      0.3,      2000.0,                0.500000,           1.000000,     24.0,          1229.8,         176.4,         243.5,      3.6519,         440.000
      0.3,      2000.0,                0.500000,           1.000000,     26.0,          1332.2,         176.4,         263.7,      3.9562,         476.667
      0.3,      2000.0,                0.500000,           1.000000,     30.0,          1537.2,         176.4,         304.3,      4.5649,         550.000
      0.3,      2000.0,                0.500000,           1.000000,     34.0,          1742.2,         176.4,         344.9,      5.1735,         623.333
      0.3,      2000.0,                0.500000,           1.000000,     38.0,          1947.1,         176.4,         385.5,      5.7822,         696.667
      0.3,      2000.0,                0.500000,           1.000000,     42.0,          2152.1,         176.4,         426.1,      6.3908,         770.000
      0.3,      2000.0,                0.500000,           1.000000,     46.0,          2357.1,         176.4,         466.6,      6.9995,         843.333
      0.3,      2000.0,                0.500000,           1.000000,     48.0,          2459.5,         176.4,         486.9,      7.3038,         880.000
      0.3,      2000.0,                0.500000,           1.000000,     50.0,          2562.0,         176.4,         507.2,      7.6081,         916.667
      0.3,      2000.0,                0.750000,           1.000000,     21.0,          2320.7,         176.4,         213.0,      3.1954,        1155.000
      0.3,      2000.0,                0.750000,           1.000000,     22.0,          2431.3,         176.4,         223.2,      3.3476,        1210.000
      0.3,      2000.0,                0.750000,           1.000000,     24.0,          2652.3,         176.4,         243.5,      3.6519,        1320.000
      0.3,      2000.0,                0.750000,           1.000000,     26.0,          2873.3,         176.4,         263.7,      3.9562,        1430.000
      0.3,      2000.0,                0.750000,           1.000000,     30.0,          3315.4,         176.4,         304.3,      4.5649,        1650.000
      0.3,      2000.0,                0.750000,           1.000000,     34.0,          3757.4,         176.4,         344.9,      5.1735,        1870.000
      0.3,      2000.0,                0.750000,           1.000000,     38.0,          4199.4,         176.4,         385.5,      5.7822,        2090.000
      0.3,      2000.0,                0.750000,           1.000000,     42.0,          4641.5,         176.4,         426.1,      6.3908,        2310.000
      0.3,      2000.0,                0.750000,           1.000000,     46.0,          5083.5,         176.4,         466.6,      6.9995,        2530.000
      0.3,      2000.0,                0.750000,           1.000000,     48.0,          5304.6,         176.4,         486.9,      7.3038,        2640.000
      0.3,      2000.0,                0.750000,           1.000000,     50.0,          5525.6,         176.4,         507.2,      7.6081,        2750.000
      0.3,      2000.0,                1.000000,           1.000000,     21.0,           622.4,         176.4,           0.0,      0.0000,         385.000
      0.3,      2000.0,                1.000000,           1.000000,     22.0,           652.0,         176.4,           0.0,      0.0000,         403.333
      0.3,      2000.0,                1.000000,           1.000000,     24.0,           711.3,         176.4,           0.0,      0.0000,         440.000
      0.3,      2000.0,                1.000000,           1.000000,     26.0,           770.5,         176.4,           0.0,      0.0000,         476.667
      0.3,      2000.0,                1.000000,           1.000000,     30.0,           889.1,         176.4,           0.0,      0.0000,         550.000
      0.3,      2000.0,                1.000000,           1.000000,     34.0,          1007.6,         176.4,           0.0,      0.0000,         623.333
      0.3,      2000.0,                1.000000,           1.000000,     38.0,          1126.2,         176.4,           0.0,      0.0000,         696.667
      0.3,      2000.0,                1.000000,           1.000000,     42.0,          1244.7,         176.4,           0.0,      0.0000,         770.000
      0.3,      2000.0,                1.000000,           1.000000,     46.0,          1363.2,         176.4,           0.0,      0.0000,         843.333
      0.3,      2000.0,                1.000000,           1.000000,     48.0,          1422.5,         176.4,           0.0,      0.0000,         880.000
      0.3,      2000.0,                1.000000,           1.000000,     50.0,          1481.8,         176.4,           0.0,      0.0000,         916.667
      0.3,     10000.0,                0.000000,           1.000000,     21.0,           466.9,         162.0,         213.0,      3.1954,          -0.000
      0.3,     10000.0,                0.000000,           1.000000,     22.0,           489.1,         162.0,         223.2,      3.3476,          -0.000
      0.3,     10000.0,                0.000000,           1.000000,     24.0,           533.6,         162.0,         243.5,      3.6519,          -0.000
      0.3,     10000.0,                0.000000,           1.000000,     26.0,           578.1,         162.0,         263.7,      3.9562,          -0.000
      0.3,     10000.0,                0.000000,           1.000000,     30.0,           667.0,         162.0,         304.3,      4.5649,          -0.000
      0.3,     10000.0,                0.000000,           1.000000,     34.0,           755.9,         162.0,         344.9,      5.1735,          -0.000
      0.3,     10000.0,                0.000000,           1.000000,     38.0,           844.9,         162.0,         385.5,      5.7822,          -0.000
      0.3,     10000.0,                0.000000,           1.000000,     42.0,           933.8,         162.0,         426.1,      6.3908,          -0.000
      0.3,     10000.0,                0.000000,           1.000000,     46.0,          1022.7,         162.0,         466.6,      6.9995,          -0.000
      0.3,     10000.0,                0.000000,           1.000000,     48.0,          1067.2,         162.0,         486.9,      7.3038,          -0.000
      0.3,     10000.0,                0.000000,           1.000000,     50.0,          1111.7,         162.0,         507.2,      7.6081,          -0.000
      0.3,     10000.0,                0.250000,           1.000000,     21.0,           680.4,         162.0,         213.0,      3.1954,         128.333
      0.3,     10000.0,                0.250000,           1.000000,     22.0,           712.8,         162.0,         223.2,      3.3476,         134.444
      0.3,     10000.0,                0.250000,           1.000000,     24.0,           777.6,         162.0,         243.5,      3.6519,         146.667
      0.3,     10000.0,                0.250000,           1.000000,     26.0,           842.4,         162.0,         263.7,      3.9562,         158.889
      0.3,     10000.0,                0.250000,           1.000000,     30.0,           972.0,         162.0,         304.3,      4.5649,         183.333
      0.3,     10000.0,                0.250000,           1.000000,     34.0,          1101.6,         162.0,         344.9,      5.1735,         207.778
      0.3,     10000.0,                0.250000,           1.000000,     38.0,          1231.2,         162.0,         385.5,      5.7822,         232.222
      0.3,     10000.0,                0.250000,           1.000000,     42.0,          1360.8,         162.0,         426.1,      6.3908,         256.667
      0.3,     10000.0,                0.250000,           1.000000,     46.0,          1490.4,         162.0,         466.6,      6.9995,         281.111
      0.3,     10000.0,                0.250000,           1.000000,     48.0,          1555.2,         162.0,         486.9,      7.3038,         293.333
      0.3,     10000.0,                0.250000,           1.000000,     50.0,          1620.0,         162.0,         507.2,      7.6081,         305.556
      0.3,     10000.0,                0.500000,           1.000000,     21.0,          1107.4,         162.0,         213.0,      3.1954,         385.000
      0.3,     10000.0,                0.500000,           1.000000,     22.0,          1160.1,         162.0,         223.2,      3.3476,         403.333
      0.3,     10000.0,                0.500000,           1.000000,     24.0,          1265.6,         162.0,         243.5,      3.6519,         440.000
      0.3,     10000.0,                0.500000,           1.000000,     26.0,          1371.0,         162.0,         263.7,      3.9562,         476.667
      0.3,     10000.0,                0.500000,           1.000000,     30.0,          1582.0,         162.0,         304.3,      4.5649,         550.000
      0.3,     10000.0,                0.500000,           1.000000,     34.0,          1792.9,         162.0,         344.9,      5.1735,         623.333
      0.3,     10000.0,                0.500000,           1.000000,     38.0,          2003.8,         162.0,         385.5,      5.7822,         696.667
      0.3,     10000.0,                0.500000,           1.000000,     42.0,          2214.7,         162.0,         426.1,      6.3908,         770.000
      0.3,     10000.0,                0.500000,           1.000000,     46.0,          2425.7,         162.0,         466.6,      6.9995,         843.333
      0.3,     10000.0,                0.500000,           1.000000,     48.0,          2531.1,         162.0,         486.9,      7.3038,         880.000
      0.3,     10000.0,                0.500000,           1.000000,     50.0,          2636.6,         162.0,         507.2,      7.6081,         916.667
      0.3,     10000.0,                0.750000,           1.000000,     21.0,          2388.3,         162.0,         213.0,      3.1954,        1155.000
      0.3,     10000.0,                0.750000,           1.000000,     22.0,          2502.0,         162.0,         223.2,      3.3476,        1210.000
      0.3,     10000.0,                0.750000,           1.000000,     24.0,          2729.5,         162.0,         243.5,      3.6519,        1320.000
      0.3,     10000.0,                0.750000,           1.000000,     26.0,          2956.9,         162.0,         263.7,      3.9562,        1430.000
      0.3,     10000.0,                0.750000,           1.000000,     30.0,          3411.9,         162.0,         304.3,      4.5649,        1650.000
      0.3,     10000.0,                0.750000,           1.000000,     34.0,          3866.8,         162.0,         344.9,      5.1735,        1870.000
      0.3,     10000.0,                0.750000,           1.000000,     38.0,          4321.7,         162.0,         385.5,      5.7822,        2090.000
      0.3,     10000.0,                0.750000,           1.000000,     42.0,          4776.6,         162.0,         426.1,      6.3908,        2310.000
      0.3,     10000.0,                0.750000,           1.000000,     46.0,          5231.5,         162.0,         466.6,      6.9995,        2530.000
      0.3,     10000.0,                0.750000,           1.000000,     48.0,          5459.0,         162.0,         486.9,      7.3038,        2640.000
      0.3,     10000.0,                0.750000,           1.000000,     50.0,          5686.4,         162.0,         507.2,      7.6081,        2750.000
      0.3,     10000.0,                1.000000,           1.000000,     21.0,           640.5,         162.0,           0.0,      0.0000,         385.000
      0.3,     10000.0,                1.000000,           1.000000,     22.0,           671.0,         162.0,           0.0,      0.0000,         403.333
      0.3,     10000.0,                1.000000,           1.000000,     24.0,           732.0,         162.0,           0.0,      0.0000,         440.000
      0.3,     10000.0,                1.000000,           1.000000,     26.0,           793.0,         162.0,           0.0,      0.0000,         476.667
      0.3,     10000.0,                1.000000,           1.000000,     30.0,           915.0,         162.0,           0.0,      0.0000,         550.000
      0.3,     10000.0,                1.000000,           1.000000,     34.0,          1036.9,         162.0,           0.0,      0.0000,         623.333
      0.3,     10000.0,                1.000000,           1.000000,     38.0,          1158.9,         162.0,           0.0,      0.0000,         696.667
      0.3,     10000.0,                1.000000,           1.000000,     42.0,          1280.9,         162.0,           0.0,      0.0000,         770.000
      0.3,     10000.0,                1.000000,           1.000000,     46.0,          1402.9,         162.0,           0.0,      0.0000,         843.333
      0.3,     10000.0,                1.000000,           1.000000,     48.0,          1463.9,         162.0,           0.0,      0.0000,         880.000
      0.3,     10000.0,                1.000000,           1.000000,     50.0,          1524.9,         162.0,           0.0,      0.0000,         916.667
      0.3,     20000.0,                0.000000,           1.000000,     21.0,           485.2,         144.0,         213.0,      3.1954,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     22.0,           508.3,         144.0,         223.2,      3.3476,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     24.0,           554.5,         144.0,         243.5,      3.6519,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     26.0,           600.7,         144.0,         263.7,      3.9562,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     30.0,           693.1,         144.0,         304.3,      4.5649,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     34.0,           785.5,         144.0,         344.9,      5.1735,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     38.0,           877.9,         144.0,         385.5,      5.7822,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     42.0,           970.3,         144.0,         426.1,      6.3908,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     46.0,          1062.7,         144.0,         466.6,      6.9995,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     48.0,          1108.9,         144.0,         486.9,      7.3038,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     50.0,          1155.1,         144.0,         507.2,      7.6081,          -0.000
      0.3,     20000.0,                0.250000,           1.000000,     21.0,           707.0,         144.0,         213.0,      3.1954,         128.333
      0.3,     20000.0,                0.250000,           1.000000,     22.0,           740.7,         144.0,         223.2,      3.3476,         134.444
      0.3,     20000.0,                0.250000,           1.000000,     24.0,           808.0,         144.0,         243.5,      3.6519,         146.667
      0.3,     20000.0,                0.250000,           1.000000,     26.0,           875.3,         144.0,         263.7,      3.9562,         158.889
      0.3,     20000.0,                0.250000,           1.000000,     30.0,          1010.0,         144.0,         304.3,      4.5649,         183.333
      0.3,     20000.0,                0.250000,           1.000000,     34.0,          1144.6,         144.0,         344.9,      5.1735,         207.778
      0.3,     20000.0,                0.250000,           1.000000,     38.0,          1279.3,         144.0,         385.5,      5.7822,         232.222
      0.3,     20000.0,                0.250000,           1.000000,     42.0,          1414.0,         144.0,         426.1,      6.3908,         256.667
      0.3,     20000.0,                0.250000,           1.000000,     46.0,          1548.6,         144.0,         466.6,      6.9995,         281.111
      0.3,     20000.0,                0.250000,           1.000000,     48.0,          1616.0,         144.0,         486.9,      7.3038,         293.333
      0.3,     20000.0,                0.250000,           1.000000,     50.0,          1683.3,         144.0,         507.2,      7.6081,         305.556
      0.3,     20000.0,                0.500000,           1.000000,     21.0,          1150.7,         144.0,         213.0,      3.1954,         385.000
      0.3,     20000.0,                0.500000,           1.000000,     22.0,          1205.5,         144.0,         223.2,      3.3476,         403.333
      0.3,     20000.0,                0.500000,           1.000000,     24.0,          1315.0,         144.0,         243.5,      3.6519,         440.000
      0.3,     20000.0,                0.500000,           1.000000,     26.0,          1424.6,         144.0,         263.7,      3.9562,         476.667
      0.3,     20000.0,                0.500000,           1.000000,     30.0,          1643.8,         144.0,         304.3,      4.5649,         550.000
      0.3,     20000.0,                0.500000,           1.000000,     34.0,          1863.0,         144.0,         344.9,      5.1735,         623.333
      0.3,     20000.0,                0.500000,           1.000000,     38.0,          2082.1,         144.0,         385.5,      5.7822,         696.667
      0.3,     20000.0,                0.500000,           1.000000,     42.0,          2301.3,         144.0,         426.1,      6.3908,         770.000
      0.3,     20000.0,                0.500000,           1.000000,     46.0,          2520.5,         144.0,         466.6,      6.9995,         843.333
      0.3,     20000.0,                0.500000,           1.000000,     48.0,          2630.1,         144.0,         486.9,      7.3038,         880.000
      0.3,     20000.0,                0.500000,           1.000000,     50.0,          2739.7,         144.0,         507.2,      7.6081,         916.667
      0.3,     20000.0,                0.750000,           1.000000,     21.0,          2481.7,         144.0,         213.0,      3.1954,        1155.000
      0.3,     20000.0,                0.750000,           1.000000,     22.0,          2599.8,         144.0,         223.2,      3.3476,        1210.000
      0.3,     20000.0,                0.750000,           1.000000,     24.0,          2836.2,         144.0,         243.5,      3.6519,        1320.000
      0.3,     20000.0,                0.750000,           1.000000,     26.0,          3072.5,         144.0,         263.7,      3.9562,        1430.000
      0.3,     20000.0,                0.750000,           1.000000,     30.0,          3545.2,         144.0,         304.3,      4.5649,        1650.000
      0.3,     20000.0,                0.750000,           1.000000,     34.0,          4017.9,         144.0,         344.9,      5.1735,        1870.000
      0.3,     20000.0,                0.750000,           1.000000,     38.0,          4490.6,         144.0,         385.5,      5.7822,        2090.000
      0.3,     20000.0,                0.750000,           1.000000,     42.0,          4963.3,         144.0,         426.1,      6.3908,        2310.000
      0.3,     20000.0,                0.750000,           1.000000,     46.0,          5436.0,         144.0,         466.6,      6.9995,        2530.000
      0.3,     20000.0,                0.750000,           1.000000,     48.0,          5672.4,         144.0,         486.9,      7.3038,        2640.000
      0.3,     20000.0,                0.750000,           1.000000,     50.0,          5908.7,         144.0,         507.2,      7.6081,        2750.000
      0.3,     20000.0,                1.000000,           1.000000,     21.0,           665.5,         144.0,           0.0,      0.0000,         385.000
      0.3,     20000.0,                1.000000,           1.000000,     22.0,           697.2,         144.0,           0.0,      0.0000,         403.333
      0.3,     20000.0,                1.000000,           1.000000,     24.0,           760.6,         144.0,           0.0,      0.0000,         440.000
      0.3,     20000.0,                1.000000,           1.000000,     26.0,           824.0,         144.0,           0.0,      0.0000,         476.667
      0.3,     20000.0,                1.000000,           1.000000,     30.0,           950.7,         144.0,           0.0,      0.0000,         550.000
      0.3,     20000.0,                1.000000,           1.000000,     34.0,          1077.5,         144.0,           0.0,      0.0000,         623.333
      0.3,     20000.0,                1.000000,           1.000000,     38.0,          1204.2,         144.0,           0.0,      0.0000,         696.667
      0.3,     20000.0,                1.000000,           1.000000,     42.0,          1331.0,         144.0,           0.0,      0.0000,         770.000
      0.3,     20000.0,                1.000000,           1.000000,     46.0,          1457.8,         144.0,           0.0,      0.0000,         843.333
      0.3,     20000.0,                1.000000,           1.000000,     48.0,          1521.2,         144.0,           0.0,      0.0000,         880.000
      0.3,     20000.0,                1.000000,           1.000000,     50.0,          1584.5,         144.0,           0.0,      0.0000,         916.667
      0.3,     30000.0,                0.000000,           1.000000,     21.0,           505.7,         126.0,         213.0,      3.1954,          -0.000
      0.3,     30000.0,                0.000000,           1.000000,     22.0,           529.8,         126.0,         223.2,      3.3476,          -0.000
      0.3,     30000.0,                0.000000,           1.000000,     24.0,           578.0,         126.0,         243.5,      3.6519,          -0.000
      0.3,     30000.0,                0.000000,           1.000000,     26.0,           626.1,         126.0,         263.7,      3.9562,          -0.000
      0.3,     30000.0,                0.000000,           1.000000,     30.0,           722.5,         126.0,         304.3,      4.5649,          -0.000
      0.3,     30000.0,                0.000000,           1.000000,     34.0,           818.8,         126.0,         344.9,      5.1735,          -0.000
      0.3,     30000.0,                0.000000,           1.000000,     38.0,           915.1,         126.0,         385.5,      5.7822,          -0.000
      0.3,     30000.0,                0.000000,           1.000000,     42.0,          1011.5,         126.0,         426.1,      6.3908,          -0.000
      0.3,     30000.0,                0.000000,           1.000000,     46.0,          1107.8,         126.0,         466.6,      6.9995,          -0.000
      0.3,     30000.0,                0.000000,           1.000000,     48.0,          1156.0,         126.0,         486.9,      7.3038,          -0.000
      0.3,     30000.0,                0.000000,           1.000000,     50.0,          1204.1,         126.0,         507.2,      7.6081,          -0.000
      0.3,     30000.0,                0.250000,           1.000000,     21.0,           737.0,         126.0,         213.0,      3.1954,         128.333
      0.3,     30000.0,                0.250000,           1.000000,     22.0,           772.1,         126.0,         223.2,      3.3476,         134.444
      0.3,     30000.0,                0.250000,           1.000000,     24.0,           842.3,         126.0,         243.5,      3.6519,         146.667
      0.3,     30000.0,                0.250000,           1.000000,     26.0,           912.4,         126.0,         263.7,      3.9562,         158.889
      0.3,     30000.0,                0.250000,           1.000000,     30.0,          1052.8,         126.0,         304.3,      4.5649,         183.333
      0.3,     30000.0,                0.250000,           1.000000,     34.0,          1193.2,         126.0,         344.9,      5.1735,         207.778
      0.3,     30000.0,                0.250000,           1.000000,     38.0,          1333.6,         126.0,         385.5,      5.7822,         232.222
      0.3,     30000.0,                0.250000,           1.000000,     42.0,          1473.9,         126.0,         426.1,      6.3908,         256.667
      0.3,     30000.0,                0.250000,           1.000000,     46.0,          1614.3,         126.0,         466.6,      6.9995,         281.111
      0.3,     30000.0,                0.250000,           1.000000,     48.0,          1684.5,         126.0,         486.9,      7.3038,         293.333
      0.3,     30000.0,                0.250000,           1.000000,     50.0,          1754.7,         126.0,         507.2,      7.6081,         305.556
      0.3,     30000.0,                0.500000,           1.000000,     21.0,          1199.5,         126.0,         213.0,      3.1954,         385.000
      0.3,     30000.0,                0.500000,           1.000000,     22.0,          1256.6,         126.0,         223.2,      3.3476,         403.333
      0.3,     30000.0,                0.500000,           1.000000,     24.0,          1370.8,         126.0,         243.5,      3.6519,         440.000
      0.3,     30000.0,                0.500000,           1.000000,     26.0,          1485.0,         126.0,         263.7,      3.9562,         476.667
      0.3,     30000.0,                0.500000,           1.000000,     30.0,          1713.5,         126.0,         304.3,      4.5649,         550.000
      0.3,     30000.0,                0.500000,           1.000000,     34.0,          1942.0,         126.0,         344.9,      5.1735,         623.333
      0.3,     30000.0,                0.500000,           1.000000,     38.0,          2170.5,         126.0,         385.5,      5.7822,         696.667
      0.3,     30000.0,                0.500000,           1.000000,     42.0,          2398.9,         126.0,         426.1,      6.3908,         770.000
      0.3,     30000.0,                0.500000,           1.000000,     46.0,          2627.4,         126.0,         466.6,      6.9995,         843.333
      0.3,     30000.0,                0.500000,           1.000000,     48.0,          2741.6,         126.0,         486.9,      7.3038,         880.000
      0.3,     30000.0,                0.500000,           1.000000,     50.0,          2855.9,         126.0,         507.2,      7.6081,         916.667
      0.3,     30000.0,                0.750000,           1.000000,     21.0,          2586.9,         126.0,         213.0,      3.1954,        1155.000
      0.3,     30000.0,                0.750000,           1.000000,     22.0,          2710.1,         126.0,         223.2,      3.3476,        1210.000
      0.3,     30000.0,                0.750000,           1.000000,     24.0,          2956.5,         126.0,         243.5,      3.6519,        1320.000
      0.3,     30000.0,                0.750000,           1.000000,     26.0,          3202.9,         126.0,         263.7,      3.9562,        1430.000
      0.3,     30000.0,                0.750000,           1.000000,     30.0,          3695.6,         126.0,         304.3,      4.5649,        1650.000
      0.3,     30000.0,                0.750000,           1.000000,     34.0,          4188.4,         126.0,         344.9,      5.1735,        1870.000
      0.3,     30000.0,                0.750000,           1.000000,     38.0,          4681.1,         126.0,         385.5,      5.7822,        2090.000
      0.3,     30000.0,                0.750000,           1.000000,     42.0,          5173.9,         126.0,         426.1,      6.3908,        2310.000
      0.3,     30000.0,                0.750000,           1.000000,     46.0,          5666.6,         126.0,         466.6,      6.9995,        2530.000
      0.3,     30000.0,                0.750000,           1.000000,     48.0,          5913.0,         126.0,         486.9,      7.3038,        2640.000
